id,type_id,name,product-quanty,fav,display_price,price,img-cover,img-1,img-2,img-3,release_time,language,rating_id,co-op_valid,description,member_id,created_at,valid,exist_valid
113,1,魔界戰記 DISGAEA 7,,,1490,1341,113_DISGAEA_7.jpg,113-1.jpg,113-2.jpg,113-3.jpg,2023-05-25,,1,0,"【史上最凶惡的戰略RPG最新作登場！】
全世界累計銷售套數500萬套，史上最凶惡的戰略RPG【魔界戰記DISGAEA】系列最新作！【最高等級9999】、【破億傷害】皆為必備！
讓角色「超」巨大化的【最魔弩德卡】和【道具轉生】等，以新穎的方式打破大量常識！
【這次的魔界是「和風」魔界！？】
以和風魔界「日之本魔界群」為舞台，流浪武士「富士」與日之本御宅族少女「皮莉莉卡」為了從侵略者手中奪回蕭條的日之本魔界，舉起「打倒·大穢戶幕腐」的旗幟，在魔界群掀起狂瀾！
胸懷武士道，宰了窩囊的幕腐！
【目標是成為魔界的日本第一！「線上AI對戰」】
可與全國玩家進行線上戰鬥，首次實裝AI對戰功能【排名對戰】的系列作！
角色們會按照玩家在AI功能【魔心編輯】所設定的戰略進行自動戰鬥！
配合對戰關卡的特性和對手的行動模式研擬策略，設定最適當的行動吧。",3,2023-12-03 17:54:38,1,
114,8,無盡迷宮（Endless Dungeon）,,,1090,981,114_ENDLESS_DUNGEON.jpg,,,,2023-05-18,,3,0,,4,2023-12-03 18:00:48,1,
115,2,薩爾達傳說 王國之淚（The Legend of Zelda: Tears of the Kingd,,,1850,1665,115_The_Legend_of_Zelda_Breath_of_the_Wild.jpg,115-1.jpg,115-2jpg,115-3.jpg,2023-05-12,,3,0,"無盡的冒險，擴張至無垠的天空。
《薩爾達傳說 曠野之息》續篇登場。


廣闊無垠的「大地」，接下來更擴張至浮雲之上的「天空」——在這個世界裡，所往之處、所做之事，一切皆由自己作主。要在空中穿梭翱翔，或是在不可思議的空島進行探索？還是要運用林克手中的全新力量，迎戰海拉魯的異變？專屬於你的無盡冒險，再度啟程。",5,2023-12-03 18:02:15,1,
116,7,曼島旅行者盃：極限邊緣 3,,,1490,1341,116_TT_Isle_of_Man_Ride_on_the_Edge_3.jpg,,,,2023-05-11,,1,1,,1,2023-12-03 18:06:05,1,
117,1,戰場的賦格曲 2（?場????2）,,,1048,943.2,117_Fuga_Melodies_of_Steel.jpg,117-1.jpg,117-2.jpg,117-3.jpg,2023-05-11,,1,0,"前作結束後過了１年……「絕望」只是其中的一站！

為了調查被回收的塔拉尼斯，孩子們被找去首都法老。
但不知為何，在調查中塔拉尼斯突然發生失控，載著５個孩子逃走了。
於是馬爾托等留下的孩子們搭上了過去敵方的武器塔拉斯庫斯，去追尋塔拉尼斯。

【戰術性更加提升的ˊ戰鬥系統！】
除了聽取玩家的意見，改善了操作性外，
透過新的靈魂加農砲和瑪娜嘉爾姆，玩家更可體驗到極致的戰術性！

【充滿「抉擇」而更加扣人心弦的路線進行！】
抉擇所帶來的路線分歧更有趣了！
飛行船輔助系統又進一步擴大了更多抉擇的可能！

【由抉擇的積累創造出新故事的事件系統！】
在故事中的做出的抉擇將累績到決斷量表，對事件產生影響！
玩家可以體驗到親身參與故事的樂趣！

《戰場的賦格曲２》是一款關於抉擇與決斷的RPG，
能在玩家心中刻下比前作更加深刻的絕望、憤怒、悲傷與感動！",2,2023-12-03 18:11:19,1,
118,3,超級地下城創作大師（Super Dungeon Maker）,,,714,642.6,118_Super_Dungeon_Maker.jpg,,,,2023-05-03,,1,0,,3,2023-12-03 18:18:49,1,
119,3,色彩繽紛（Color Breakers）,,,420,378,119_COLOR_BREAKERS.jpg,119-1.jpg,119-2.jpg,119-3.jpg,2023-04-28,,1,1,"《色彩繽紛》是一款最多可以四人參與的混亂彩色遊戲。無論是線上還是線下，和你的同伴們在限時內完成你的畫作，並同時避開危險的障礙-超速的車子和凶惡的獅子。

?線上多人、本地多人、或單機！
和你的親朋好友一起在線上或本地多人模式上共享《色彩繽紛》！想獨自作畫的玩家也可以單擊挑戰遊戲。

?挑戰其他玩家！
在對戰模式中，你能和其他玩家一起在挑戰模式中製作專屬的彩畫。戰勝對方的作品並搶先讓大家知道誰才是最優秀的畫家！

?在不同的混亂環境下填滿色彩
探索5種充滿不同危險障礙的地點例如高速公路或森林。注意每個地點中不同的環境障礙，比如說是頑皮的海盜或巨大的雪球。

?秀出你的藝術細胞
在創作模式中秀出你的藝術細胞，自己創作你的獨家作品。你還能把你的作品儲存到畫廊上並舉辦你個人的藝術展。",4,2023-12-03 18:56:02,1,
120,4,Omega Strikers,,,0,0,120_Omega_Strikers.jpg,120-1.jpg,120-2.jpg,120-3.jpg,2023-04-28,,2,1,"在這個快如閃電的3對3鬥球比賽中，將對手打出競技場並進球得分。扮演15個以上氣派的前鋒之一，用投擲史萊姆、拋擲豆腐和火箭推進來獲得勝利。與朋友組隊，戰勝對手，成為一名Omega Striker吧。
 
每場比賽都不相同
爆破、彈跳並衝撞對手，讓他們陷入慌亂和電擊地圖危害之中。在超速奔馳地圖上以極快的速度衝刺，或使用巨大化增益效果長成巨大體型。
 
玩出你的風格
賺取積分來解鎖強大的新前鋒，每位都有獨特的能力。用訓練打造自訂的遊戲風格，接著用外觀和表情來打理你自身的門面。
 
大型賽季更新
Omega Strikers將持續發展，每個新賽季都會有新前鋒、新賽場、新可解鎖物品以及更多新玩法。
 
一些展示內容，包含遊戲內購買的內容，可能需視情況到遊戲內的商店單獨購買。",5,2023-12-03 19:00:22,1,
121,2,汪汪喵喵動物醫院 拯救寵物的重要工作,,,1090,981,121_Pups_and_Purrs_Animal_Hospital.jpg,121-1.jpg,121-2.jpg,121-3.jpg,2023-04-27,,1,0,"成為憧憬的寵物醫生，拯救受了傷或患病的可愛寵物吧！


玩家(＝主角)工作的地點，是專門接收及照顧貓貓狗狗的動物醫院。
在那醫院裡，與心地善良的院長以及各有個性的寵物醫生前輩們同心協力，拯救每天因受傷或患病而來到醫院求診的寵物。

◆透過""真實感""十足的「看診模式」把傷口或疾病找出來吧！
除了仔細地觀察或觸摸寵物的身體之外，還可以利用
聽診器、溫度計或Ｘ光機等的醫療工具，按照寵物主人的筆記以及前輩們提供的建議，憑個人經驗和能力找出寵物不適的原因。

◆完成看診後，透過20種不同的迷你小遊戲進行治療吧！
從看診中找出來的傷口或疾病可以透過迷你小遊戲來進行治療。
為減輕寵物的不安而必須變得熟練的緊張感以及順利完成了治療的滿足感，也是本作品的迷你小遊戲的賣點所在。

◆休息日盡情放鬆！體驗一下大人的生活方式！
不用上班的休息日，可以在市鎮裡購物、在髮型屋更改髮型、或是到咖啡廳悠閒地打發時間，使用賺回來的薪金，體驗一下「大人的休息日」！",1,2023-12-03 19:03:58,1,
122,2,漁帆暗湧（DREDGE）,,,660,594,122_ DREDGE.jpg,122-1.jpg,122-2.jpg,122-3.jpg,2023-04-27,,2,0,"指揮您的拖網漁船來探索一系列遙遠群島與周遭的深海，查看底下有什麼東西。將抓到的東西賣給當地人並完成任務來了解更多該區域過往的問題。用更好的裝備打點船隻來捕撈深海壕溝並航向偏遠大陸，但是要留意時間。您可能不會喜歡在晚上發現的東西...
遊戲特色

● 解開謎團：指揮您的拖網漁船來探索一系列遙遠群島，每座島都有獨特的居民、野生動物和故事可以探索

● 採撈深海：探索大海各處，尋找隱藏的寶藏並完成任務，即可解鎖奇特的新能力

● 精益求精：研究特殊裝備並升級漁船能力，即可捕撈稀有魚種和珍貴的深海奇物

● 捕魚生存：把發掘到的物品賣給當地人，進一步了解每個地區，並升級漁船，航向更偏遠的地點。

● 對抗不可理解之物：鍛鍊你的心靈，善用自己能力熬過海上的夜晚",2,2023-12-03 19:07:17,1,
123,2,荊棘：群山之王（Bramble: The Mountain King）,,,1250,1125,123_Bramble_The_Mountain_King.jpg,123-1.jpg,123-2.jpg,123-3.jpg,2023-04-27,,4,0,"《荊棘：群山之王》將帶你穿越令人震撼不已的景致、踏上令人不安卻又緊扣心弦的旅程。在遊戲中扮演奧列，一名為了拯救被恐怖巨魔綁架的姊姊而踏上旅途的男孩。

《荊棘》的一切並不如其看上去那般幽靜。在這個充滿大小不同事物的奇異土地，你必須掌握好進退躲避的時機。許多飢渴的邪惡野獸潛伏在森林與洞穴中。千萬要小心啊……

喚醒勇氣星火吧，這種附魔碎片能助你撐過旅途中的陷阱與試煉。用獨特的方式擊敗遭遇到的恐怖生物吧。但請務必注意，缺乏善良的勇氣將會帶你走向黑暗的道路。

主要特色
? 扮演勇敢的男孩奧列，踏上拯救自己姊姊的旅程。
? 探索美麗但危險的世界。
? 遭遇北歐傳說中的扭曲神祕生物，展開史詩級頭目戰。
? 體驗高級視覺享受所帶來的緊張刺激時刻。",3,2023-12-03 19:12:02,1,
124,5,德斯塔：夢中追憶（Desta: The Memories Between ),,,500,450,124_Desta_The_Memories_Between.jpg,124-1.jpg,124-2.jpg,124-3.jpg,2023-04-26,,2,0,"在如夢似幻的世界找到出路
墜入夢境吧！在這款回合制輕度 Rogue 遊戲中探索超現實世界，重溫回憶、重拾友誼，修復不圓滿的關係。故事由角色推動，破碎的關係、沒說出口的話，以及探索夢境找尋答案的可能，都等你來體驗！

遊戲特色：
? 暢玩超現實丟球遊戲：在運動風格的回合制對戰中使出花式擊球、精準殺球、完美拋擲。隨著一夜又一夜過去，德斯塔 (Desta) 也會逐漸累積經驗，更能應對這個超現實世界，並發現新能力和致勝關鍵。
? 徜徉遼闊夢境：每天晚上，德斯塔都會墜入神秘的幻夢國度，拼湊成這個空間的是一片片昔日之地的碎片，一段段遺憾往事，以及力量強大、足以左右對話發展的球體。
? 認識生動的角色：跟隨德斯塔認識各式各樣古怪而有趣的角色，他們都有各自的超凡能力，也都與夢境有著不同的淵源。
? 適合所有玩家：遊戲從頭到尾的設計都將技巧各異的玩家納入考量，無論新手老手都可以完整體驗這趟旅程。遊戲涉及自我省思、焦慮、心理健康、失去父母、性別認同等課題，請玩家自行斟酌。本遊戲由 ustwo games 出品。",4,2023-12-03 19:19:09,1,
125,2,心淵夢境,,,950,855,125_Afterimage.jpg,,,,2023-04-25,,3,0,,5,2023-12-03 19:23:13,1,
126,5,我的世界：傳奇（Minecraft Legends）,,,990,891,126_Minecraft_Legends.jpg,,,,2023-04-18,,2,0,,1,2023-12-03 19:25:55,1,
127,1,Final Fantasy 像素複刻版 I-VI 合集,,,990,891,127_Final_Fantasy_X_X-2.jpg,,,,2023-04-20,,3,0,,2,2023-12-03 19:30:14,1,
128,4,失落史詩（LOST EPIC ）,,,552,496.8,128_Lost_Epic.jpg,,,,2023-04-20,,4,1,,3,2023-12-03 19:39:29,1,
129,2,謎塔和孩子們 -奔向塔底-,,,790,711,129_Launch_Trailer.jpg,,,,2023-04-20,,1,0,,4,2023-12-03 19:44:15,1,
130,4,洛克人 EXE 合集,,,1390,1251,130_ROCKMAN_EXE.jpg,,,,2023-04-14,,1,0,,5,2023-12-03 19:45:56,1,
131,2,～超廢轉生～ 從最底層的異世界經營,,,388,349.2,131_Isekai_Junior_Manager.jpg,,,,2023-04-13,,4,0,,1,2023-12-03 19:48:18,1,
132,4,焰龍聖拳小美,,,396,356.4,132_Flame_Dragon.jpg,,,,2023-04-13,,3,0,,2,2023-12-03 19:54:32,1,
133,4,藍色小精靈：邪惡葉子大作戰,,,790,711,133_Pitufos.jpg,133-1.jpg,133-2.jpg,133-3.jpg,2021-11-05,,2,0,"　踏上冒險旅程，拯救心愛的森林！巫師賈不妙將魔掌伸向塵封魔術書裡邪惡的植物配方「邪惡毒葉」。這種植物會產生「邪惡毒籠草」種子，吸引並困住藍色小精靈…… 而且這些邪惡毒籠草是有毒植物，對森林，尤其是菝?田來說也是一大威脅！
 
　　精靈老爹決定尋求藍色小精靈同伴的協助，找出強力解毒藥的材料，拯救所有因邪惡毒葉生病的植物。多虧有小鐵匠發明的小精靈淨化機，一行人踏上旅程尋找材料，解救藍色小精靈同伴……及拯救整個村莊！",3,2023-11-03 19:54:32,1,
134,3,多卡波王國 Connect（????????? ????）,,,1290,1161,134_Dokapon_Kingdom.jpg,134-1.jpg,134-2.jpg,134-3.jpg,2023-04-13,,1,1,"在這次的報導中，將為玩家們送上高階職業（鍊金術師、祭司、魔法劍士、格鬥士、藝人、忍者）與可改變髮型的角色「美容師迦梨」等情報。由於在本作品中轉職將會使薪水跟獎勵率提升，因此為了有效率地增加金錢，盡早實行轉職是種十分有效的方法。
 
　　此外還公布了可說是身為本作品特徵的「線上對戰功能」的追加情報。可透過建立房間，進行最多四人的線上對戰遊玩。若使用建立房間的玩家的 NS 主機，就能夠光憑一台主機來讓三位玩家一同遊玩。
 
　　還有在遊戲內隨機觸發的事件裡，還準備了如只要公告舉辦，所有玩家皆會強制被召集至多卡波城，並對玩家們當下的髮型進行評論的「最佳髮型秀」等事件。",4,2023-12-05 19:54:32,1,
135,3,斯諾德維爾之戰（Wildfrost）,,,328,295.2,135_Wildfrost.jpg,135-1.jpg,135-2.jpg,135-3.jpg,2023-04-12,,1,0,"《 Wildfrost 》，又一款爬塔殺時間的好選擇。

首先，《 Wildfrost 》不是換皮版或小修小改的《 Slay the Spire 》，
它有自己一套獨特創新的系統機制，
兩者相同的地方就只有同屬 roguelite deckbuilder 和回合制而已。

不要被它那可愛的角色及風格帶給你錯誤的期望，
這款玩起來有《 Into the Breach 》那種下棋的感覺，
每回合要留意的訊息量說多不多說少不少，
一局 40 - 60 分鐘裡需要保持一定程度的專注力，
不然在末段關卡中稍有不慎或一個一個恍神可能就會骨牌式崩了。",5,2023-12-05 18:54:32,1,
136,3,瑪利歐派對 超級巨星（Mario Party Superstars）,,,1590,1431,136_Mario_Party.jpg,136-1.jpg,136-2.jpg,136-3.jpg,2021-10-29,,2,1,"對於沒接觸過舊派對的玩家，這款完全是新遊戲香到爆！不只能使用Joycon遊玩，還能使用按鍵，等於是Nintendo Switch Lite、Pro手把都可以！這是2018年《超級瑪利歐派對》所辨不到的。算是小確幸？！但是相對的，因為少了體感遊戲，對於比較小的孩子，就不容易上手，這時候舊派對反而適合小小孩。

　　再來網路遊玩，即使邊緣人也能線上配對，還支援單機多人連網。不過仍需購買Nintendo Switch Online(NSO會員)才能使用。

　　最後一個亮點，之前的派對一旦連線中斷就必須重新開始，但這次支援中途存檔，每回合儲存，不小心斷線，也不用擔心要重來。",1,2023-12-05 17:54:32,1,
137,2,九十六號公路：0 英里,,,585,526.5,37_Road96.jpg,137-1.jpg,137-2.jpg,137-3.jpg,2023-04-04,,1,0,《九十六號公路：0 英里》是一款融合音樂元素的敘事類冒險遊戲，故事舞台設定在皮特拉唯一的豪華社區白沙，就在 1996 年夏天那公路之旅展開以前，講述兩位角色「佐伊（Zoe）」和「凱多（Kaito）」之間的友誼及故事。官方指出，本作將帶領玩家體驗在兩位角色間切換的快感，感受這兩位少年截然不同的背景和信念。,2,2023-12-05 17:44:32,1,
138,2,黑桃國的愛麗絲～Wonderful White World～,,,1790,1611,138_Wonderful_White_World.jpg,138-1.jpg,138-2.jpg,138-3.jpg,2023-03-30,,3,0,"這明明是童話故事般的世界，卻也是個瘋帽子是黑手黨，發生槍戰也毫不稀奇的，不可思議的國度。
本作的故事背景為「黑桃國」，國內共有四個領地 —— 白之領地、黑之領地、瘋帽子宅邸以及車站。
然而，這個國家正陷入戰爭之中，無論走到哪裡都十分危險。
在這樣的情況之下，講求實際、想法務實的女主角 —— 愛麗絲，
她在湖中溺水獲救之後，失去了所有記憶。
初次見面的人自不用說，她甚至連原本應該是朋友的人，以及自己處於何種狀況都無法回想起來。
那些明明應該是第一次見面，卻有點懷念、感覺很重要的人們，以及被她遺忘的某個人……
雖然覺得，自己接受了失憶和這脫離常規的日常生活有些不對勁，
但愛麗絲仍然在這充滿未知時間的國度，慢慢與人建立起新的關係。
在常識派不上用場的世界裡，女主角這位現實主義者，
是否能談一場正經的戀愛呢 ——",3,2023-12-02 17:44:32,1,
139,1,復活邪神：吟遊詩人之歌 Remasterd,,,1390,1251,139_Remasterd.jpg,139-1.jpg,139-2.jpg,139-3.jpg,2023-03-30,,3,0,"「神創造人類，人類創造故事。」
　　創世神瑪魯達創造的世界，瑪魯迪亞斯。
　　在這片土地上，邪惡的化身三尊邪神「死魍」、「沙魯因」及「雪拉哈」
　　曾與眾神之首「埃羅爾」進行過戰鬥。
　　經過漫長的戰鬥後，死魍和雪拉哈的力量被封印住，
　　而剩下的沙魯因也被十種寶石「命運石」之力和英雄「米爾札」的生命所封印。

　　一千年後……
　　命運石分散在世界各地，邪惡之神的力量正再次逐漸復活。
　　就像被命運操縱一樣，八人各自踏上旅程。
　　他們在廣闊的瑪魯迪亞斯土地上，會交織出怎樣的故事……
　　這全取決於各位的選擇。
",4,2023-11-02 17:44:32,1,
140,2,迷霧偵探,,,288,259.2,140_Tales_Of_The_Neon_Sea.jpg,140-1.jpg,140-2.jpg,140-3.jpg,2023-03-30,,3,0,《迷霧偵探》是一款以賽博龐克為背景的點陣風橫向冒險遊戲。在遙遠的未來，人類與產生自我意識的機器人在城市中一同生活，維持著互相忌憚又相互依存，矛盾而冷漠的關係。玩家將扮演一位從警隊退伍的私家偵探，帶著搭擋小黑貓威廉，偵查一宗失蹤案件。在調查的過程中，主角發現消聲匿跡多時的殺人惡魔再現行蹤，因而喚醒了塵封已久的記憶…… 到底他能否在這座五光十色的城市當中，找出隱藏著的秘密與真相？,5,2023-11-03 17:44:32,1,
141,2,萊莎的鍊金工房 3 ～終結之鍊金術士與秘密鑰匙～（????????３ ～終????金術士?秘密?鍵～,,,1990,1791,141_CltellierRyza3.jpg,141-1.jpg,141-2.jpg,141-3.jpg,2023-03-23,,3,0,"《萊莎的鍊金工房２》的故事結束約一年之後。
生活在庫肯島的萊莎等人，突然得知近海出現了不明群島。
這些被稱為“柯克群島”的島嶼，對萊莎等人居住的庫肯島產生了負面影響。
為了拯救庫肯島，萊莎一行人迅速前往調查——

調查柯克群島的過程中，他們到達了謎之遺跡。
遺跡深處，萊莎等人見到一扇巨大的謎樣門扉。
為了進一步調查而靠近那扇門，
萊莎的腦海中突然聽到了引導她接近「萬象大典」的謎之聲音。

這扇門後究竟有些什麼，「萬象大典」又是什麼意思——
為了尋找拯救庫肯島的方法，萊莎等人踏上了關於「鑰匙」與「鍊金術根源」的宏大冒險之旅。",1,2023-11-04 17:44:32,1,
142,2,蓓優妮塔 起源︰瑟蕾莎與迷失的惡魔,,,1550,1395,142_Cereza_Lost_Demon.jpg,142-1.jpg,142-2.jpg,142-3.jpg,2023-03-17,,3,0,"「瑟蕾莎」是掌管光明的賢者和掌管黑暗的魔女所生的禁忌之子。為了拯救被囚禁的母親，她不顧老師的囑咐，獨自踏入了禁忌森林「阿瓦隆」。
　　在崎嶇的道路上前進時，一群詭異的妖精突然出現，並襲擊瑟蕾莎。走投無路的年幼魔女在千鈞一髮之際成功召喚出棲息於魔界的惡魔。惡魔附身在她珍惜地抱住的布偶——「小柴貓」身上，轉間便將妖精擊退。
為了拯救被囚禁的母親，並讓附身在小柴貓身上的惡魔回到魔界，瑟蕾莎決定繼續前進。在神秘少年和白狼的指引下，她像是被夢幻光線吸走一般消失了。在未來等待她的到底是什麼……？",2,2023-11-05 17:44:32,1,
143,4,俠盜獵車手：三部曲 最終版,,,1290,1161,143_GTA.jpg,143-1.jpg,143-2.jpg,143-3.jpg,2023-03-09,,4,0,《俠盜獵車手：三部曲 最終版》將收錄《俠盜獵車手 3》、《俠盜獵車手：罪惡城市》、《俠盜獵車手：聖安地列斯》三款作品。透過三個充滿生命力的遊戲世界享受各種歡鬧情節和豐富內容以及劇力萬鈞的敘事、經典角色和令人難忘的音樂，以前所未有的自由度和沉浸感，盡情體驗開創同類遊戲先河的代表之作。,3,2023-11-20 17:44:32,1,
144,2,災難偵探?牙 不合理的怪奇事件,,,790,711,144_Saiga.jpg,144-1.jpg,144-2.jpg,144-3.jpg,2021-11-11,,3,0,"倒霉偵探的身後，邪神的影子若隱若現！？由《童提?》系列小說家黑史郎和插畫家大黑天（??????）雙人組共同譜寫出處處充滿「克蘇魯神話」精隨、節奏明快的搞笑故事。同時也能充分地享受超自然現象和懸疑劇的趣味。

　　在充滿古怪個性居民的「祭鳴鎮」中，有著一位「倒霉」的偵探，其名為天堂?牙。與普通的偵探不同的是，男人有著 他獨一無二的武器 —— 世上最兇的大大大?厄運！？所有委託沒有一件辦得好的謎樣偵探。然而，神秘的占卜師品儷伊的出現，讓男人的命運漸漸地發生好轉。但是鎮上卻開始染上邪神的影子，當邪惡之神碰上世界第一倒楣的偵探，究竟會在祭鳴 鎮上擦出什麼火花呢......",4,2023-11-06 17:44:32,1,
145,2,零～月蝕的假面～Remaster,,,1590,1431,145_Zero_Moon.jpg,145-1.jpg,145-2.jpg,145-3.jpg,2023-03-09,,3,0,"「誰都不記得的事情，就稱不上是存在過吧。」

在日本本州以南的諸多島嶼中，有一座名為「朧月島」的小島，那裡每十年就會舉辦「朧月神樂」。
有五名少女在舉行神樂時遭到神隱，雖然後來她們都被刑警找到，但無一例外地都失去了記憶。

遭到神隱的其中一名少女－水無月流歌，依稀記得一段旋律……

失去的記憶隨著旋律甦醒。
－戴著面具的人們圍繞著吹奏樂器的少女們－
－以及戴著面具的女性在月光下彷彿被附身般跳著舞－
旋律不斷重覆、加快……但記憶總是到這裡就中斷了。

那天到底發生了什麼事情？

流歌懷抱著這個疑問度日。

十年後，失蹤的五名少女中的兩人相繼死亡。兩人的屍體呈現雙手掩面、彷彿哭喊般的淒慘模樣……

剩下的三人中，海?和圓香為了解開朋友的死亡之謎來到朧月島。

而流歌為了找回失去的記憶，也在海?和圓香之後踏上了朧月島……",5,2023-11-05 17:44:32,1,
146,4,星之卡比 Wii 豪華版,,,1350,1215,146_Kirby's_Deluxe.jpg,146-1.jpg,146-2.jpg,146-3.jpg,2023-02-24,,2,1,"卡比擁有豐富的複製能力，除了「利劍」和「鞭子」等為人熟悉的複製能力，更能吸入特殊敵人來發動強大的「超級能力」，闖過重重關卡。此外，全新的複製能力「裝甲」也會登場。以機器人的形態在空中飛翔，並可從遠距離發射加農炮或以近距離拳擊來攻擊。

　　本作中可以大家一起享受冒險，只要分享 Joy-Con，就可供最多 4 人一起協力遊玩所有關卡。可以隨時加入或離隊，和家人好友一起輕鬆享受冒險。遊玩角色可從卡比、魅塔騎士、帝帝帝大王和頭巾瓦豆魯迪中選擇，也可以 4 人都選擇卡比，各自使用喜歡的複製能力。

　　《星之卡比 Wii 豪華版》也準備了滿滿的小遊戲，全新的小遊戲「尋找！魔法洛亞圖書館」將會登場。除此之外，更收錄「一擊！手裏劍道場」和「剎那間一斬」等歷代精選的小遊戲。所有小遊戲亦同樣可供最多４人遊玩。",1,2023-11-08 17:44:32,1,
147,1,歧路旅人 2,,,1580,1422,147_Octopath_Traveler_2.jpg,147-1.jpg,147-2.jpg,147-3.jpg,2023-02-24,,3,0,"
　　本作為於 2018 年發售、全世界出貨及下載量突破 300 萬套的角色扮演遊戲《歧路旅人（??????????）》的完全新作 RPG，《歧路旅人》以點陣圖融合 3DCG 的「HD-2D」畫面效果，在《歧路旅人 2》實現了更進一步的進化，將懷舊與創新的畫面表現，以更精采的像素圖、視角進行呈現。

　　本次故事的舞台來到被稱為「索里斯帝亞」的新大地，玩家將在嶄新的時代、操控 8 位全新的角色展開新的旅程。",2,2023-10-08 17:44:32,1,
148,5,救贖重生（Redemption Reapers）,,,1250,1125,148_Redemption_Reapers.jpg,,,,2023-02-23,,3,0,,3,2023-12-08 17:44:32,1,
149,4,少女魔淨（Grim Guardians: Demon Purge）,,,1250,1125,149_Grim_Guardians.jpg,,,,2023-02-23,,3,0,,4,2023-11-09 17:44:32,1,
150,2,不可逾越的紅花～雙月～,,,750,675,150_Red_flower.jpg,,,,2023-02-23,,3,0,,5,2023-11-09 15:44:32,1,
151,2,紅月搖曳的戀之燈火（紅月???????）,,,1750,1575,151_Red_Moon.jpg,,,,2023-02-22,,3,0,,1,2023-11-09 14:44:32,1,
152,5,實況野球君口袋版 R（??????????R）,,,890,801,152_Baseball_Player.jpg,,,,2021-11-25,,2,0,,2,2023-11-21 14:44:32,1,
153,3,TheatRhythm Final Bar Line,,,1490,1341,153_Theatrhythm.jpg,,,,2023-02-16,,3,1,,3,2023-11-09 13:44:32,1,
154,2,密特羅德 Prime Remastered（Metroid Prime Remastered）,,,950,855,154_Metroid.jpg,,,,2023-02-09,,2,0,,4,2023-11-07 14:44:32,1,
155,8,孤寂廢墟（lone Ruin）,,,270,243,155_Lone_Ruin.jpg,,,,2023-02-02,,2,0,,5,2023-11-07 15:44:32,1,
156,5,模擬人生：我是大廚師,,,890,801,156_Chef_Life.jpg,,,,2023-02-02,,2,0,,1,2023-11-07 16:44:32,1,
157,5,模擬高壓清洗（PowerWash Simulator）,,,790,711,157_Power_Wash.jpg,,,,2023-01-31,,2,1,,2,2023-11-07 18:44:32,1,
158,4,幽冥旅程 Trek to Yomi,,,890,801,158_Trek_to_Yomi.jpg,,,,2023-01-31,,3,1,,3,2023-11-07 19:44:32,1,
159,7,怪怪躲避球（Odd Ballers）,,,560,504,159_Odd_Ballers.jpg,,,,2023-01-30,,2,1,,4,2023-11-07 20:44:32,1,
160,2,春吻（????）,,,2090,1881,160_Summer_Kiss.jpg,,,,2023-01-26,,3,0,,5,2023-11-22 20:44:32,1,
161,5,牧場物語 Welcome！美麗人生,,,1290,1161,161_farmmer.jpg,,,,2023-01-26,,2,0,,1,2023-11-22 19:44:32,1,
162,1,魔界戰記 DISGAEA 7,,,890,801,162_Disgaea.jpg,,,,2023-01-26,,3,0,,2,2023-11-22 18:44:32,1,
163,5,聖火降魔錄 Engage（Fire Emblem Engage）,,,1290,1161,163_Fire_Emblem.jpg,,,,2023-01-20,,3,0,,3,2023-11-22 17:44:32,1,
164,1,寶可夢 晶燦鑽石 / 明亮珍珠,,,890,801,164_Pokemon.jpg,,,,2021-11-19,,2,0,,4,2023-11-21 17:44:32,1,
165,2,發明工坊：LEGACY～發明工房奮鬥記～,,,670,603,165_inventer.jpg,,,,2021-01-19,,3,0,,5,2023-11-21 17:44:32,1,
166,1,聖塔神記 TRINITY TRIGGER,,,1400,1260,TRINITY TRIGGER.jpg,TRINITY TRIGGER01.jpg,TRINITY TRIGGER02.jpg,TRINITY TRIGGER03.jpg,2023-01-19,,3,1,"　　由 XSEED Games 與 Marvelous USA 共同發行的《聖塔神記 TRINITY TRIGGER》PC 版於今（26）日起正式在 Steam 平台上市。
 
　　《聖塔神記 TRINITY TRIGGER》是款動作角色扮演遊戲，故事發生在擁有美麗自然以及如同塔一樣的諸神的武器存在的「翠尼堤亞」，描述了主角「席安」與被稱作「引靈」的神祕生物一起，為改變自己殘酷的命運而開啟旅程的故事。　
《聖塔神記 TRINITY TRIGGER》是發生在擁有美麗自然以及如同塔一樣的諸神的武器存在的「翠尼堤亞」，描述了主角「席安」與被稱作「引靈」的神祕生物一起，為改變自己殘酷的命運而開啟旅程的故事，是一款全新動作 RPG。

　　本作以「三種發現」作為主題，玩家在旅行中透過各種發現來進行故事。在戰鬥中，可以更換八種武器，以及依照情況來切換玩家角色以克服危機。「發現」敵人不擅長的武器則是攻略的關鍵。即使是死路，但也可能只要邁出一步就能「發現」隱藏的通道。此外，在遊戲裡有多種解謎要素，像是放置著看起來不自然的物品或是能在場所中發現突兀感等的要素。而在與城鎮居民的對話中也藏有許多「發現」，進行對話後，回到之前的城鎮，先前曾進行的每個對話都會成為提示。",1,2023-10-01 10:29:00,0,
